identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
bestbuy-11f925ebc8df3bd83423b60f459cc595,Nikon - D5 DSLR Camera Dual CF (Body Only) - Black - Front_Zoom,USD,6499.99,Nikon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4870/4870904_sd.jpg,,0018208015580,,,,,
bestbuy-13de0db2b3bbce78423a0cf74f534a93,Panasonic - LUMIX GX85 Mirrorless Camera with G VARIO 12-32mm f/3.5-5.6 ASPH. MEGA O.I.S Lens - Black - Front_Zoom,USD,599.99,Panasonic,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5163/5163503_sd.jpg,,0885170285316,,,4.8,,48
bestbuy-13fb43ddbd8d9cef68833c1b9dcc8030,DJI - Osmo+ 4K Action Camera - Black - Left_Zoom,USD,499.99,DJI,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5902/5902626ld.jpg,,0190021281448,,,4.1,,23
bestbuy-1409acada77d2ea479960aecd6342a92,Panasonic - Lumix GH5 Mirrorless Camera (Body Only) - Black - Front_Zoom,USD,1999.99,Panasonic,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5723/5723608_sd.jpg,,0885170307100,,,4.9,,40
bestbuy-140e89547eead6ddc007d72566fed34f,Canon - EOS Rebel T6 DSLR Camera with EF-S 18-55mm f/3.5-5.6 IS II Lens - Black - Front_Zoom,USD,449.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5086/5086534_sd.jpg,,0013803271348,,,4.7,,257
bestbuy-1467f63b33d125ebbf091e6f4f114a9e,Canon - EOS 80D DSLR Camera with EF-S 18-135mm Lens Video Creator Kit - Black - Angle_Zoom,USD,2049.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5446/5446701_rd.jpg,,0660685156777,,,4.9,,128
bestbuy-14bf0cbcc9496241e984cd3737ed2ae5,Fujifilm - X Series X-E3 Mirrorless Camera (Body Only) - Silver - Front_Zoom,USD,899.95,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6163/6163315_sd.jpg,,0074101034738,,,,,
bestbuy-152fe96083c614a425b4d7d23fd7ffcd,Sony - X3000 4K Waterproof Action Camera - White - Angle_Zoom,USD,399.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5639/5639309_rd.jpg,,0027242895775,,,4.6,,63
bestbuy-15f44e6dba872cefaf6f732a5e7c63a3,,,,,,,,,,,,,,,
bestbuy-16ece2719887270a1cf50bebf0354eb5,Nikon - COOLPIX W100 13.2-Megapixel Waterproof Digital Camera - White - Front_Zoom,USD,159.99,Nikon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5714/5714214_sd.jpg,,0018208265152,,,3.8,,12
bestbuy-187fb07614fc6363a67469bc5963540f,Nikon - COOLPIX W300 16.0-Megapixel Waterproof Digital Camera - Black - Front_Zoom,USD,389.99,Nikon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5891/5891014_sd.jpg,,0018208265237,,,4.3,,45
bestbuy-19aeab402763e2946b8a51a4af4667be,Polaroid Originals - OneStep 2 Analog Instant Film Camera - Graphite - Front_Zoom,USD,99.99,Polaroid Originals,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6097/6097904_sd.jpg,,09120066087850,,,4.4,,43
bestbuy-1a4c07203f6dfa7a994b27a7f8dd8d0a,Canon - EOS 5DS DSLR Camera (Body Only) - Black - Front_Zoom,USD,3699.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/3778/3778012_sd.jpg,,0013803256949,,,4.5,,8
bestbuy-1b6c643eb37b91c5faece474a456de1f,Nikon - D750 DSLR Camera with AF-S NIKKOR 24-120mm f/4G ED VR Lens - Black - Front_Standard,USD,2299.99,Nikon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/8753/8753767_sa.jpg,,0018208015498,,,4.9,,544
bestbuy-1b7b56c3aaa2147e2a3bf3e9a16f2258,Kaiser Baas - X1 Full HD Action Camera - Black - Angle_Zoom,USD,99.99,Kaiser Baas,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5964/5964501_rd.jpg,,09326903005227,,,,,
bestbuy-1baf9408004e59e409812ba76dd798be,Canon - EOS M50 Mirrorless Camera with EF-M 15-45mm f/3.5-6.3 IS STM and EF-M 55-200mm 1:4.5-6.3 IS STM Zoom Lenses - Black - Front_Zoom,USD,1249.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6204/6204312_sd.jpg,,0013803301236,,,,,
bestbuy-1bc995ef319b06f2374ff051c4c24628,Fujifilm - X Series X-E3 Mirrorless Camera with 18-55mm Lens - Black - Front_Zoom,USD,1299.95,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6163/6163319_sd.jpg,,0074101034790,,,,,
bestbuy-1c215eb77b126bc4b709a22dad18b2d3,Sony - Alpha a77 II DSLR Camera (Body Only) - Black - Front_Zoom,USD,1199.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6249/6249442_sd.jpg,,0027242879850,,,4.9,,21
