identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
currys-0e1ffcef96ae5901203a8d7a0e7138db,Snap Instant Camera - Blue,GBP,89.99,POLAROID,http://schema.org/NewCondition,http://schema.org/InStock,Print size: 50.8 x 76.2 mm; 20 shots included; Rechargeable lithium-ion battery,https://brain-images-ssl.cdn.dixons.com/3/1/10144913/u_10144913.jpg,,,,,5.1,10,12
currys-0f1232757c642e75634401723ec6d028,"Mini 70 Instant Camera - 10 Shots Included, White",GBP,89.99,INSTAX,http://schema.org/NewCondition,http://schema.org/InStock,Print size: 62 x 46 mm; 10 shots included; Shutter speed: 1/2th - 1/400th secs; 2 x CR2 batteries,https://brain-images-ssl.cdn.dixons.com/7/1/10139417/u_10139417.jpg,,,,,8.2,10,51
currys-0f6586137d370d9c422c91717c8ed0c2,Cyber-shot DSC-RX100M5 High Performance Compact Camera - Black,GBP,849,SONY,http://schema.org/NewCondition,http://schema.org/InStock,"BIONZ X processor; Manual controls; 1"" / 13.2 x 8.8 mm CMOS sensor; f/1.8 - f/11 Zeiss lens; Built-in WiFi & NFC",https://brain-images-ssl.cdn.dixons.com/6/8/10155986/u_10155986.jpg,,,,,8.2,10,5
currys-12686923bc71cdfaf4781b6d1eab84e5,X-T2 Mirrorless Camera &amp; 18-25 mm f/2.8-4 Lens Bundle,GBP,1618,FUJIFILM,http://schema.org/NewCondition,http://schema.org/InStock,"Specialist: photography without limits; 24.3 megapixels; APS-C / 23.6 x 15.6 mm CMOS sensor; Built-in WiFi; 3"" / 76.2 mm tiltable LCD screen; 14 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/2/1/10176812/u_10176812.jpg,,,,,9.5,10,23
currys-12974e82063840bdbb1fd2df415f6c34,COOLPIX W300 Tough Compact Camera - Orange,GBP,389,NIKON,http://schema.org/NewCondition,http://schema.org/InStock,"16 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CMOS sensor; Optical zoom: 5 x; 3"" / 75 mm LCD screen; Built-in WiFi / GPS / Bluetooth / NFC",https://brain-images-ssl.cdn.dixons.com/2/9/10167792/u_10167792.jpg,,,,,8.4,10,8
currys-12c8c784c5c2d692e653131a38efd849,PIXPRO FZ102 Compact Camera - Black,GBP,79.99,KODAK,http://schema.org/NewCondition,http://schema.org/InStock,"16.1 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CCD sensor; Optical zoom: 10 x; 2.7"" / 68 mm LCD screen",https://brain-images-ssl.cdn.dixons.com/0/0/10171600/u_10171600.jpg,,,,,,,
currys-12cb1d036ab78ec162ee6c0a60643d7e,X-T2 Mirrorless Camera &amp; 55-200 mm f/3.5-4.8 Lens Bundle,GBP,1718,FUJIFILM,http://schema.org/NewCondition,http://schema.org/InStock,"Specialist; 24.3 megapixels; Sensor type: APS-C / 23.6 x 15.6 mm CMOS sensor; Standard ISO range: 100 - 51200; Built-in WiFi; 3"" / 76.2 mm tiltable LCD screen",https://brain-images-ssl.cdn.dixons.com/4/0/10176804/u_10176804.jpg,,,,,9.5,10,23
currys-1371d11fd1a7ffd59c3db58a485f4a99,Lumix DMC-GX80 Mirrorless Camera with 12-32 mm f/3.5-5.6 Lens,GBP,449,PANASONIC,http://schema.org/NewCondition,http://schema.org/InStock,"Hobbyist: break away from auto mode; 16 megapixels; Four Thirds / 17.3 x 13 mm Live MOS sensor; Built-in WiFi; 3"" / 76.2 mm tiltable LCD touchscreen; 10 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/8/5/10147058/u_10147058.jpg,,,,,9.1,10,29
currys-1455e9392feff2db68d2f9ff6fbe8b98,EOS 1300D DSLR Camera with EF-S 18-55 mm f/3.5-5.6 III Lens,GBP,299,CANON,http://schema.org/NewCondition,http://schema.org/InStock,"Hobbyist: break away from auto mode; 18 megapixels; APS-C / 22.3 x 14.9 mm CMOS sensor; Built-in WiFi / NFC; 3"" / 76.2 mm LCD screen; 3 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/3/4/10144243/u_10144243.jpg,,,,,9.1,10,489
currys-146917b658280c8236e0640d10ddece9,a6000 Mirrorless Camera with 16-50 mm f/3.5-5.6 Lens - White,GBP,549,SONY,http://schema.org/NewCondition,http://schema.org/InStock,"Hobbyist: break away from auto mode; 24.3 megapixels; APS-C / 23.5 x 15.6 mm CMOS sensor; Built-in WiFi / NFC; 3"" / 76.2 mm tiltable LCD touchscreen; 11 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/1/6/10167761/u_10167761.jpg,,,,,9,10,107
currys-1a3d1fe141097bdb3242c8f8ac90ab57,COOLPIX B500 Bridge Camera - Red,GBP,239.99,NIKON,http://schema.org/NewCondition,http://schema.org/InStock,"16 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CMOS sensor; Optical zoom: 40 x; 3"" / 75 mm tiltable LCD touchscreen; Built-in Bluetooth / NFC",https://brain-images-ssl.cdn.dixons.com/9/5/10144459/u_10144459.jpg,,,,,8.7,10,135
currys-1adba395c1c03c33ccb420b084748f5a,a6000 Mirrorless Camera with 16-50 mm f/3.5-5.6 &amp; 55 mm f/1.8 Lens Bundle,GBP,1168,SONY,http://schema.org/NewCondition,http://schema.org/InStock,"Hobbyist: break away from auto mode; 24.3 megapixels; APS-C / 23.5 x 15.6 mm CMOS sensor; Built-in WiFi / NFC; 3"" / 76.2 mm tiltable LCD touchscreen; 11 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/4/1/10162914/u_10162914.jpg,,,,,9,10,107
currys-1b961fa22d6c2094d24d00b7bf9716c9,Lumix DMC-LX100EBK High Performance Compact Camera - Black,GBP,499,PANASONIC,http://schema.org/NewCondition,http://schema.org/InStock,Sensor type: Four Thirds / 17.3 x 13 mm CMOS sensor; f/1.7 - f/2.8 Leica lens; Manual controls; Built-in WiFi / NFC,https://brain-images-ssl.cdn.dixons.com/7/3/10088137/u_10088137.jpg,,,,,9.1,10,45
currys-1e78f317b25674b252acd972ae4b7117,EOS M6 Mirrorless Camera with EF-M 18-150 mm f/3.5-6.3 IS STM Lens,GBP,899.99,CANON,http://schema.org/NewCondition,http://schema.org/InStock,"Specialist: photography without limits; 24.2 megapixels; APS-C / 22.3 x 14.9 mm CMOS sensor; Built-in WiFi / Bluetooth; 3"" / 76.2 mm tiltable LCD touchscreen; 9 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/5/1/10159715/u_10159715.jpg,,,,,9,10,14
currys-20d3e0576e7fde223d30c34fafc16d6b,LUMIX DC-GX800 Mirrorless Camera with 12-32 mm f/3.5-5.6 Lens - Silver,GBP,349,PANASONIC,http://schema.org/NewCondition,http://schema.org/InStock,"Performance: creativity without the complexity; 16 megapixels; Four Thirds / 17.3 x 13 mm Live MOS sensor; Built-in WiFi / GPS; 3"" / 76.2 mm tiltable LCD touchscreen; 10 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/6/0/10158506/u_10158506.jpg,,,,,9.7,10,3
currys-226f35a3d6a092e8587b93dba1a4dc80,Mini Shot KODMSW Instant Camera - White,GBP,99.99,KODAK,http://schema.org/NewCondition,http://schema.org/InStock,Print size: 53.3 x 86.4 mm; 8 shots included; Rechargeable lithium-ion battery,https://brain-images-ssl.cdn.dixons.com/0/5/10177350/u_10177350.jpg,,,,,,,
currys-2295e2a45bb343cc94c82c588580cf98,DSC-RX10 High Performance Compact Camera - Black,GBP,679,SONY,http://schema.org/NewCondition,http://schema.org/InStock,Sensor type: 1” / 13.2 x 8.8 mm CMOS sensor; f/2.8 lens; BIONZ X processor; Manual controls; Built-in WiFi / NFC,https://brain-images-ssl.cdn.dixons.com/1/8/21856081/u_21856081.jpg,,,,,9.4,10,14
currys-245c1af6fe6420419f420cd7c97af203,D3400 DSLR Camera with 18-55 mm f/3.5 Lens &amp; Accessory Bundle,GBP,454,NIKON,http://schema.org/NewCondition,http://schema.org/InStoreOnly,"Performance: creativity without the complexity; 24.2 megapixels; APS-C / 23.6 x 15.6 mm CMOS sensor; Built-in Bluetooth; 3"" / 76.2 mm LCD screen; 5 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/1/6/10156961/u_10156961.jpg,,,,,9,10,3
currys-2539a35f2fc89b14330f607e8b3f32f5,Luxmedia WP240 Compact Camera &amp; Accessories Bundle - Orange,GBP,129.99,PRAKTICA,http://schema.org/NewCondition,http://schema.org/InStock,"20 megapixels; Sensor type: 1/2.3"" / 7.76 mm CCD sensor; Optical zoom: 4 x; 2.7"" / 68 mm LCD screen",https://brain-images-ssl.cdn.dixons.com/8/2/10173928/u_10173928.jpg,,,,,,,
currys-255acfb7a59fdcd98ee13d9a8fbba2fd,X100F High Performance Compact Camera - Black,GBP,1199,FUJIFILM,http://schema.org/NewCondition,http://schema.org/InStock,Sensor type: APS-C / 23.5 x 15.6 mm CMOS sensor; X-Processor Pro processor; Manual controls; f/2.0 - f/16 lens; Built-in WiFi,https://brain-images-ssl.cdn.dixons.com/0/3/10158930/u_10158930.jpg,,,,,9,10,22
currys-263553a9dab55d55f6cda013137964ae,Lumix DMC-GX80 Mirrorless Camera - Body Only,GBP,429,PANASONIC,http://schema.org/NewCondition,http://schema.org/InStock,"Performance: creativity without the complexity; 16 megapixels; Four Thirds / 17.3 x 13 mm Live MOS sensor; Built-in WiFi; 3"" / 76.2 mm tiltable LCD touchscreen; 10 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/9/5/10147059/u_10147059.jpg,,,,,8.5,10,2
currys-267b371a68ca0fbfbb0fa0fde7766f68,PowerShot SX540 HS Bridge Camera - Black,GBP,259,CANON,http://schema.org/NewCondition,http://schema.org/InStock,"20.3 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CMOS sensor; Optical zoom: 50 x; 3"" / 76.2 mm LCD screen; Built-in WiFi / GPS / NFC",https://brain-images-ssl.cdn.dixons.com/4/7/10142574/u_10142574.jpg,,,,,8.7,10,166
currys-270e0c7591508ef4b927cb2b04c908a7,COOLPIX A900 Superzoom Compact Camera with Accessories - Black,GBP,299,NIKON,http://schema.org/NewCondition,http://schema.org/InStock,"20 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CMOS sensor; Optical zoom: 35 x; Built-in WiFi / NFC",https://brain-images-ssl.cdn.dixons.com/1/0/10177301/u_10177301.jpg,,,,,8.4,10,39
currys-289cf3f411e72714592d53c869b46f4e,PowerShot SX60 HS Bridge Camera,GBP,389.99,CANON,http://schema.org/NewCondition,http://schema.org/InStock,"16.1 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CMOS sensor; Optical zoom: 65 x; 3"" / 76.2 mm vari-angle LCD screen; Built-in GPS / NFC",https://brain-images-ssl.cdn.dixons.com/1/2/10072721/u_10072721.jpg,,,,,9.4,10,93
currys-2affe66f89fb01d52056dc4e8f36b2f8,EOS M6 Mirrorless Camera with 18-150 mm f/3.5-6.3 Lens &amp; Accessories Bundle,GBP,932.96,CANON,http://schema.org/NewCondition,http://schema.org/InStock,"Specialist: photography without limits; 24.2 megapixels; Sensor type: APS-C / 22.3 x 14.9 mm CMOS sensor; Built-in WiFi / Bluetooth; 3"" / 76.2 mm tiltable LCD touchscreen; 9 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/3/0/10168603/u_10168603.jpg,,,,,8.5,10,2
currys-2bf88370f0edcbe3470ab91af42c3093,Lumix DMC-FT30EB-K Tough Compact Camera - Black,GBP,129,PANASONIC,http://schema.org/NewCondition,http://schema.org/InStock,"16.1 megapixels; Sensor type: 1/2.33"" / 6.08 x 4.56 mm CCD sensor; Optical zoom: 4 x; 2.7"" / 68 mm LCD screen",https://brain-images-ssl.cdn.dixons.com/9/3/10118739/u_10118739.jpg,,,,,9.1,10,12
currys-2d7168edc252ed9def991f366e4c9915,X-E3 Mirrorless Camera - Body Only,GBP,799,FUJIFILM,http://schema.org/NewCondition,http://schema.org/InStock,"Specialist: photography without limits; 24.3 megapixels; APS-C / 23.5 x 15.6 mm CMOS sensor; Built-in WiFi / Bluetooth; 3"" / 76.2 mm LCD touchscreen; 8 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/3/0/10170103/u_10170103.jpg,,,,,,,
currys-2ef893a27b36bf999811b9c9c3c37515,Cyber-shot DSC-RX10 II High Performance Bridge Camera - Black,GBP,949,SONY,http://schema.org/NewCondition,http://schema.org/InStock,Sensor type: 1” / 13.2 x 8.8 mm CMOS sensor; f/2.8 lens; BIONZ X processor; Manual controls; Built-in WiFi / NFC,https://brain-images-ssl.cdn.dixons.com/7/1/10135617/u_10135617.jpg,,,,,10,10,1
currys-2fb1a44ebc8d2c43de4dcaf651cd7736,EOS 1300D DSLR Camera with EF-S 18-55 mm f/3.5-5.6 III &amp; EF 75-300 mm f/4-5.6 III Lens,GBP,349,CANON,http://schema.org/NewCondition,http://schema.org/InStoreOnly,"Hobbyist: break away from auto mode; 18 megapixels; APS-C / 22.3 x 14.9 mm CMOS sensor; Built-in WiFi / NFC; 3"" / 76.2 mm LCD screen; 3 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/0/3/10145230/u_10145230.jpg,,,,,9.1,10,489
currys-30c7a8ca7bc920a06ffd78df138fcd9c,"X-E3 Mirrorless Camera - Silver, Body Only",GBP,799,FUJIFILM,http://schema.org/NewCondition,http://schema.org/InStock,"Specialist: photography without limits; 24.3 megapixels; APS-C / 23.5 x 15.6 mm CMOS sensor; Built-in WiFi / Bluetooth; 3"" / 76.2 mm LCD touchscreen; 8 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/4/0/10170104/u_10170104.jpg,,,,,,,
currys-32b4a4305b10f2a8b76f5fa5fe8e485e,a6000 Mirrorless Camera with 16-50 mm f/3.5-5.6 Lens,GBP,449,SONY,http://schema.org/NewCondition,http://schema.org/InStock,"Hobbyist: break away from auto mode; 24.3 megapixels; APS-C / 23.5 x 15.6 mm CMOS sensor; Built-in WiFi / NFC; 3"" / 76.2 mm tiltable LCD touchscreen; 11 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/2/0/22095702/u_22095702.jpg,,,,,9,10,107
currys-33577fe1778106dc57c539140a3dbcda,"X-T20 Mirrorless Camera - Silver, Body Only",GBP,799,FUJIFILM,http://schema.org/NewCondition,http://schema.org/InStock,"Specialist: photography without limits; 24.3 megapixels; APS-C / 23.6 x 15.6 mm CMOS sensor; Built-in WiFi; 3"" / 76.2 mm tiltable LCD touchscreen; 14 fps in continuous shooting mode",https://brain-images-ssl.cdn.dixons.com/1/2/10158921/u_10158921.jpg,,,,,8.9,10,11
currys-33f302122f6cab06e34122ccc94fbfbf,COOLPIX A10 Compact Camera - Silver,GBP,74,NIKON,http://schema.org/NewCondition,http://schema.org/InStock,"16.1 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CCD sensor; Optical zoom: 5 x; 2.7"" / 67 mm LCD screen",https://brain-images-ssl.cdn.dixons.com/7/9/10144097/u_10144097.jpg,,,,,8.5,10,206
currys-34b1615faa18b64dd673de0224577226,XP120 Tough Compact Camera - Black &amp; Green,GBP,127.99,FUJIFILM,http://schema.org/NewCondition,http://schema.org/InStock,"16.4 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CMOS sensor; Optical zoom: 5 x; 3"" / 76.2 mm LCD screen; Built-in WiFi",https://brain-images-ssl.cdn.dixons.com/6/5/10158256/u_10158256.jpg,,,,,8.4,10,70
currys-370939e8811ce7bc8f86ecc7e8fcafb1,TG-5 Tough Compact Camera - Red,GBP,379,OLYMPUS,http://schema.org/NewCondition,http://schema.org/InStoreOnly,"12.1 megapixels; Sensor type: 1/2.33"" / 6.08 x 4.56 mm CMOS sensor; Optical zoom: 4 x; 3"" / 76.2 mm LCD screen; Built-in WiFi / GPS",https://brain-images-ssl.cdn.dixons.com/6/1/10177516/u_10177516.jpg,,,,,,,
currys-38bf2e2642a150b9e9562cb5572c0be9,COOLPIX A900 Superzoom Compact Camera - Black,GBP,299,NIKON,http://schema.org/NewCondition,http://schema.org/InStock,"20 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CMOS sensor; Optical zoom: 35 x; 3"" / 76.2 mm vari-angle LCD screen; Built-in WiFi / NFC",https://brain-images-ssl.cdn.dixons.com/4/9/10145194/u_10145194.jpg,,,,,8.4,10,39
currys-3b5f7610caa8cde6a03a44ce5fbef019,COOLPIX A300 Compact Camera - Black,GBP,119,NIKON,http://schema.org/NewCondition,http://schema.org/InStock,"20.1 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CCD sensor; Optical zoom: 8 x; 2.7"" / 68 mm LCD screen",https://brain-images-ssl.cdn.dixons.com/9/9/10145199/u_10145199.jpg,,,,,7.7,10,45
currys-3c039a1930ca5336bc350a388e9ce1b7,Cyber-shot DSCW810B Compact Camera - Black,GBP,69,SONY,http://schema.org/NewCondition,http://schema.org/InStock,"20.1 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CCD sensor; Optical zoom: 6 x; 2.7"" / 68 mm LCD screen",https://brain-images-ssl.cdn.dixons.com/3/8/21998083/u_21998083.jpg,,,,,7.7,10,179
currys-3c3c0e3eae56ec8d58e13b6e14cdb824,Lumix DMC-TZ70EB-S Superzoom Compact Camera - Silver,GBP,199,PANASONIC,http://schema.org/NewCondition,http://schema.org/InStock,"12.1 megapixels; Sensor type: 1/2.3"" / 6.17 x 4.55 mm CMOS sensor; Optical zoom: 30 x; 2.7"" / 68 mm LCD screen; Built-in WiFi / NFC",https://brain-images-ssl.cdn.dixons.com/6/5/10119156/u_10119156.jpg,,,,,8.8,10,280
