identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
bhphotovideo-0ef40f2becee4640a2df6844029b971b,H6D Medium Format Camera (Body Only),,,Hasselblad,NewCondition,,,https://www.bhphotovideo.com/images/images1500x1500/hasselblad_h_3013765_h6d_spare_camera_body_1366022.jpg,,,,,,,
bhphotovideo-11a25ea8d562f2040d9a82bf67ebce2c,Snap Touch Instant Digital Camera (Purple),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images1000x1000/polaroid_polstpr_snap_touch_instant_digital_1304384.jpg,,,,,3.6,5,7
bhphotovideo-11b1f09f1c02f9928d1434d21db17e3d,1 AW1 Mirrorless Digital Camera with 11-27.5mm Lens (Silver),,,Nikon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/nikon_27666_1_aw1_mirrorless_digital_1006600.jpg,,,,,3.6,5,17
bhphotovideo-126bc38466f9b6c7f1e706deef654649,iE090 Digital Camera (Red),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/polaroid_ie090_red_18mp_waterproof_digicam_with_1318555.jpg,,,,,3.7,5,3
bhphotovideo-12d77a83079f70581b2fc6400351a8ea,1 J5 Mirrorless Digital Camera with 10-30mm and 30-110mm Lenses (White),,,Nikon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/nikon_27712_1_j5_mirrorless_digital_1135892.jpg,,,,,4.4,5,16
bhphotovideo-13e758bdbeaa5b398e995a3b7013da1b,MiniShot Instant Digital Camera (Yellow),,,Kodak,NewCondition,,,https://www.bhphotovideo.com/images/images1000x1000/kodak_kodmsy_kodak_mini_shot_instant_1352552.jpg,,,,,,,
bhphotovideo-14071c4eff5910f2e04ba27a7105b811,Lumix DMC-G7 Mirrorless Micro Four Thirds Digital Camera with 14-42mm Lens Deluxe Kit (Black),,,Panasonic,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/panasonic_lumix_dmc_g7_mirrorless_micro_1213211.jpg,,,,,,,
bhphotovideo-149350d9aae8fea196829ba74ec2abcf,EOS 77D DSLR Camera with 18-55mm and 55-250mm Lenses Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_77d_dslr_camera_1329223.jpg,,,,,,,
bhphotovideo-149ca56b1e74bc8cf58cfc4d0fd84af8,F126 Digital Camera (Blue),,,Vivitar,NewCondition,,,https://www.bhphotovideo.com/images/images2000x2000/vivitar_vf126_blu_int_14mp_camera_1_8_tft_1081311.jpg,,,,,2.6,5,17
bhphotovideo-1518709c78592c01a417233a784ba62d,PowerShot G9 X Mark II Digital Camera with Free Accessory Kit (Silver),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_g9_x_mark_1321601.jpg,,,,,5.0,5,4
bhphotovideo-155392b9facaacfbf1d82104eb60eede,Alpha a6500 Mirrorless Digital Camera with 18-135mm Lens,,,Sony,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/sony_ilce_6500m_b_alpha_a6500_mirrorless_digital_1399789.jpg,,,,,,,
bhphotovideo-15b9be3849012c52aa6023b42a32d36a,V-LUX (Typ 114) Digital Camera with Free Accessory Kit,,,Leica,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/leica_v_lux_typ_114_digital_1085683.jpg,,,,,,,
bhphotovideo-15d99966e020829c32cf2258982c04ca,EOS Rebel T7i DSLR Camera Body Basic Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_rebel_t7i_dslr_1372722.jpg,,,,,,,
bhphotovideo-17d0822b1f43d6968b05200e2334b28e,X-T2 Mirrorless Digital Camera with Pro HDR Kit,,,Fujifilm,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/fujifilm_x_t2_mirrorless_digital_camera_1346988.jpg,,,,,,,
bhphotovideo-17f716e850a9d952b63c3cb26c3b6ca0,PowerShot G9 X Mark II Digital Camera with PIXMA PRO-100 Inkjet Printer Kit (Black),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_g9_x_mark_1342151.jpg,,,,,,,
bhphotovideo-1820b41b21f4f6f995e4a3c18ea62ab6,1 AW1 Mirrorless Digital Camera Basic Accessory Kit with 11-27.5mm Lens (White),,,Nikon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/nikon_1_aw1_mirrorless_digital_1009671.jpg,,,,,,,
bhphotovideo-189e0cf19eb49554eddb3ea812aabe9b,ViviCam S126 Digital Camera (Pink),,,Vivitar,NewCondition,,,https://www.bhphotovideo.com/images/images2000x2000/vivitar_vs126_pnk_16_1mp_digital_camera_pink_1318574.jpg,,,,,2.0,5,2
bhphotovideo-18ca687e95525d027366163cf91c9d19,PowerShot SX530 HS Digital Camera with Accessories Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_sx530_hs_digital_1127771.jpg,,,,,4.6,5,5
bhphotovideo-19987f806e9dd564d0b73aa3d5c6bb26,MiniShot Instant Digital Camera (Black),,,Kodak,NewCondition,,,https://www.bhphotovideo.com/images/images1500x1500/kodak_kodmsb_kodak_mini_shot_instant_1352554.jpg,,,,,,,
bhphotovideo-1a1aff06678d8ec4360b25ace591633c,EOS 80D DSLR Camera with 18-135mm Lens Deluxe Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_80d_dslr_camera_1264864.jpg,,,,,5.0,5,2
bhphotovideo-1a37b408264e8e644aa141e2eb64476e,1 V3 Mirrorless Digital Camera with 10-30mm Lens and Accessories Kit,,,Nikon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/nikon_1_v3_mirrorless_digital_1216292.jpg,,,,,,,
bhphotovideo-1b63d574a1a02f9ff2a1d81afe489e9f,EOS Rebel T6i DSLR Camera with 18-55mm Lens,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2000x2000/canon_0591c003_eos_rebel_t6i_dslr_1116101.jpg,,,,,4.9,5,104
bhphotovideo-1d09cdb065a79db9288745017280c2eb,Pop Instant Print Digital Camera with ZINK Paper and Memory Card Kit (Yellow),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/polaroid_pop_instant_print_digital_1380544.jpg,,,,,,,
bhphotovideo-1e6ffb9fdeba6b401ab3b292626d324e,D850 Filmmaker's Kit,,,Nikon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/nikon_d850_filmmaker_s_kit_1398453.jpg,,,,,,,
bhphotovideo-1eb343f98f77d90da21d2a983d9b0e88,EOS 5D Mark IV DSLR Camera Body Video Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_5d_mark_iv_1342783.jpg,,,,,4.8,5,668
bhphotovideo-1ed50075bfdf6a9403174e2b0a12223d,EOS 7D Mark II DSLR Camera (Body Only),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images1000x1000/canon_9128b002_eos_7d_mark_ii_1081808.jpg,,,,,4.7,5,404
bhphotovideo-1f0b59d2e368dee9b1f19e497e641b76,Snap Touch Instant Digital Camera with ZINK Photo Paper and Pouch Kit (White),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/polaroid_snap_touch_instant_digital_1298406.jpg,,,,,,,
bhphotovideo-1f3e5cff4cf352515636b924e6ff7e6f,WG-30W Digital Camera Basic Accessory Kit (Carbon Gray),,,Ricoh,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/ricoh_wg_30w_digital_camera_carbon_gray_basic_1106413.jpg,,,,,,,
bhphotovideo-1f724d91bd9ffc48f5082ddf086dd9b8,EOS 6D DSLR Camera (Body Only),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/Canon_8035b002_EOS_6D_Digital_Camera_892349.jpg,,,,,4.7,5,855
bhphotovideo-20239267fa781cc45ef636d86ad55a61,PowerShot G9 X Mark II Digital Camera with Free Accessory Kit (Black),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_g9_x_mark_1321603.jpg,,,,,5.0,5,4
bhphotovideo-209a5fd128a75f0385db4935e643230f,EOS M100 Mirrorless Digital Camera with 15-45mm Lens Deluxe Kit (White),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_m100_mirrorless_digital_1368607.jpg,,,,,,,
bhphotovideo-20c47f2a2f5d2bfcddd4c7b284a35eb8,Snap Touch Instant Digital Camera with ZINK Photo Paper and Pouch Kit (Red),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/polaroid_snap_touch_instant_digital_1298405.jpg,,,,,,,
bhphotovideo-22f28af3511075674ef95b1eaeffc274,PowerShot G9 X Mark II Digital Camera with PIXMA PRO-100 Inkjet Printer Kit (Silver),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_g9_x_mark_1342120.jpg,,,,,,,
bhphotovideo-23ee33b3087be858bca04d69e80fa7eb,DSC-W830 Digital Camera Deluxe Kit (Silver),,,Sony,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/sony_dsc_w830_digital_camera_deluxe_1032093.jpg,,,,,,,
bhphotovideo-245880f91fe213b72ae454ca8fd1bb85,Theta SC Spherical Digital Camera (Blue),,,Ricoh,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/ricoh_910743_theta_sc_spherical_digital_1288518.jpg,,,,,4.3,5,8
bhphotovideo-245d4cc9a896518cdcaa8c0a0100fbe6,EOS 7D Mark II DSLR Camera with 18-135mm f/3.5-5.6 IS USM Lens & W-E1 Wi-Fi Adapter,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2000x2000/canon_9128b135_eos_7d_mark_ii_1276209.jpg,,,,,5.0,5,3
bhphotovideo-245e6e5990c90243f7cb8669319890e5,D7500 DSLR Camera with 18-300mm Lens Kit,,,Nikon,NewCondition,,,https://www.bhphotovideo.com/images/images1000x1000/nikon_13532_d7500_with_af_s_dx_1350330.jpg,,,,,5.0,5,4
bhphotovideo-24a751da68b3836a65ee46e555c6786b,EOS-1D X Mark II DSLR Camera Body with Inkjet Printer Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_1d_x_mark_ii_1342081.jpg,,,,,,,
bhphotovideo-2570cbdb116df64cc72ecca4ff2db71a,COOLPIX B700 Digital Camera,,,Nikon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/nikon_26510_coolpix_b700_digital_camera_1234131.jpg,,,,,3.8,5,29
bhphotovideo-25d219d8a0e4d2308663d6ebf9e032e0,Cyber-shot DSC-HX400V Digital Camera Deluxe Accessory Kit,,,Sony,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/sony_dsc_hx400_digital_camera_1042069.jpg,,,,,,,
bhphotovideo-25f0b786e003bc5ea77a64a67a06bee0,Pop Instant Print Digital Camera with Memory Card Kit (Black),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/polaroid_pop_instant_print_digital_1380529.jpg,,,,,,,
bhphotovideo-260f0c7c6cb752665f3e05e2a53c407d,PowerShot G9 X Digital Camera with Connect Station CS100 Kit (Silver),,,Canon,,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_g9_x_digital_1244992.jpg,,,,,,,
bhphotovideo-2655c92e90867c3fd06b352c79f5a4b2,PowerShot SX620 HS Digital Camera Deluxe Kit (Silver),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_sx620_hs_digital_1263884.jpg,,,,,4.5,5,2
bhphotovideo-26d215f312a8762b20fc45c83ac05d00,PowerShot G9 X Mark II Digital Camera with CS100 Kit (Silver),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_g9_x_mark_1331683.jpg,,,,,,,
bhphotovideo-27172afcbb92ab7715859b8c935d933c,FinePix XP130 Digital Camera (Lime),,,Fujifilm,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/fujifilm_600019825_finepix_xp130_digital_camera_1386354.jpg,,,,,,,
bhphotovideo-28b3a5d04c2f48f8aead75b5bcfbaf62,Snap Instant Digital Camera with ZINK Photo Paper and Pouch Kit (Pink),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/polaroid_snap_instant_digital_camera_1302903.jpg,,,,,,,
bhphotovideo-28dfdb707b4512a54ba458d3411b29a4,PowerShot G1 X Mark III Digital Camera,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images1500x1500/canon_powershot_g1_x_mark_1365763.jpg,,,,,4.4,5,11
bhphotovideo-2920b17a92af7505a8cca32c042cde15,Alpha a6000 Mirrorless Digital Camera with 16-50mm Lens (Silver),,,Sony,NewCondition,,,https://www.bhphotovideo.com/images/images1000x1000/sony_ilce6000l_s_a6000_digital_camera_with_1039058.jpg,,,,,4.6,5,511
bhphotovideo-29f54d1dbec8faa224c4f9914d3f6ddd,Snap Touch Instant Digital Camera (Pink),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images1000x1000/polaroid_polstbp_snap_touch_instant_digital_1304385.jpg,,,,,3.6,5,7
bhphotovideo-2a0e0985d2fff0854d9c068f2073d371,M (Typ 262) Digital Rangefinder Camera with Summarit-M 50mm f/2.4 Lens and SF 40 Flash Bundle (Black),,,Leica,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/leica_10977_m_typ_262_digital_1263149.jpg,,,,,4.8,5,4
bhphotovideo-2a4d0d3a5619f88ca1fb74d71bbb4b6a,X-T2 Mirrorless Digital Camera with 35mm Lens and Battery Grip Kit,,,Fujifilm,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/fujifilm_16519247_lgkit_x_t2_mirrorless_digital_camera_1311483.jpg,,,,,5.0,5,12
bhphotovideo-2a8eeebcf0c2422d90771401da8887ee,Lumix DMC-LX10 Digital Camera Deluxe Kit,,,Panasonic,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/panasonic_lumix_dmc_lx10_digital_camera_1299317.jpg,,,,,,,
