identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
flipkart-229f19efa5abf7521468aca13e78e7e8,Sony Sony H300 Black Point & Shoot Point & Shoot Camera,,,Sony,,,,https://rukminim1.flixcart.com/image/128/128/j4ohd3k0/camera/m/b/r/sony-cyber-shot-sony-h300-black-point-shoot-original-imaevh96j85fzqw7.jpeg?q=70,,,,,,,
flipkart-234558467ba1ca7ca4f455362d34147d,Nikon Coolpix A300 Point & Shoot Camera,,,Nikon,,,,https://rukminim1.flixcart.com/image/128/128/camera/c/6/z/nikon-coolpix-a300-point-shoot-original-imaegvp3uqypfayr.jpeg?q=70,,,,,3.7,,77
flipkart-23b3ef4683aa79d0383e8a1740599cff,,,,,,,,,,,,,,,
flipkart-241544f4dbb053dc3dbdd6d65fcfcb2d,Style Maniac 4k Ultra HD 4k Ultra HD waterproof sports/Action camera Sports and Action Camera (Black 16 MP) Sports and Action Camera,,,Style Maniac,,,,https://rukminim1.flixcart.com/image/128/128/jex4yvk0/sports-action-camera/j/3/a/ultra-hd-4k-ultra-hd-waterproof-sports-action-camera-sports-and-original-imaffk3gf93sygbn.jpeg?q=70,,,,,,,
flipkart-24d2ad62885b2a829f9987ee972b69cc,HBNS action camera 1080p Sports Camera & Micro SD Card Slot Sports and Action Camera Sports and Action Camera,,,HBNS,,,,https://rukminim1.flixcart.com/image/128/128/jddesnk0/sports-action-camera/r/w/g/1080p-sports-camera-micro-sd-card-slot-sports-and-action-camera-original-imaf2azbsfhcnrwy.jpeg?q=70,,,,,,,
flipkart-25b77678d7f40e1b84e7466f31b07c2d,electrucious 1080p ACTION 1080p Sports Camera With Multi Language & Micro SD Card Slot Sports and Action Camera,,,electrucious,,,,https://rukminim1.flixcart.com/image/128/128/jepzrm80/sports-action-camera/y/m/s/1080p-sports-camera-with-multi-language-micro-sd-card-slot-1080p-original-imaf3ahdbyxz6zk3.jpeg?q=70,,,,,,,
flipkart-25ba8927bce34b9aeaa86d3a439f0eb4,ShopyBucket Good Quality WiFi Smart P2P Mini Wireless IP CCTV baby monitor P2 Camera Instant Camera,,,ShopyBucket,,,,https://rukminim1.flixcart.com/image/128/128/j94ioi80/camera/z/b/p/shopybucket-legria-good-quality-wifi-smart-p2p-mini-wireless-ip-original-imaeyznzznugdfte.jpeg?q=70,,,,,,,
flipkart-25d1c611fe27af5724e7e741ab2f6b9e,Lionix g 2 inch LCD 12 Megapixels Sports and Action Camera,,,Lionix,,,,https://rukminim1.flixcart.com/image/128/128/jdeu8i80/sports-action-camera/y/z/q/2-inch-lcd-12-megapixels-g-205-lionix-original-imaexgh44snyh2de.jpeg?q=70,,,,,,,
flipkart-2697e4de86dfa7f848ba629ebce39d80,Canon EOS 200D DSLR Camera Body with Single Lens: EF-S18-55 IS STM (16 GB SD Card + Camera Bag),,,Canon,,,,https://rukminim1.flixcart.com/image/128/128/j9yixe80/dslr-camera/t/m/d/eos-200d-eos-200d-canon-original-imaezhnkrgvstcpt.jpeg?q=70,,,,,4.6,,90
flipkart-26c21449d7935dd345d2bdaa8919e694,Shrih 16 Megapixels 4K Ultra HD Video Recording Sports and Action Camera,,,Shrih,,,,https://rukminim1.flixcart.com/image/128/128/j0y5z0w0/sports-action-camera/y/x/e/4k-ultra-hd-video-recording-16-megapixels-sh-03673-shrih-original-imaesg9jzw9ddqhd.jpeg?q=70,,,,,,,
